Tree depth;Organ type;Condition;leslie;price;predicted price
3;E112;Fair;0;77;88
3;A100;Excellent;0;1770;1397
3;A100;Good;1;1900;1397
3;A100;Excellent;0;1770;1397
3;M102;Good;1;870;1397
3;T202;Fair;1;625;625
3;E112;Fair;0;77;88
3;A100;Excellent;0;1770;1397
3;B3;Excellent;1;4513;4513
3;A100;Good;1;1900;1397
3;A100;Good;1;1900;1397
3;T202;Good;0;270;270
3;B3;Excellent;1;4513;4513
3;A100;Good;1;1900;1397
3;M102;Good;1;870;1397
3;A100;Excellent;0;1770;1397
3;A100;Excellent;0;1770;1397
3;A100;Good;1;1900;1397
3;A100;Good;1;1051;1397
3;T202;Fair;1;625;625
3;A100;Good;1;1051;1397
3;A100;Excellent;0;1770;1397
3;B3;Excellent;1;4513;4513
3;A100;Good;1;1900;1397
3;E112;Fair;0;77;88
3;T202;Fair;1;625;625
3;E112;Fair;0;77;88
3;T202;Fair;0;99;88
3;A100;Good;1;1051;1397
3;T202;Fair;0;99;88
3;T202;Good;0;270;270
3;B3;Excellent;1;4513;4513
3;T202;Fair;0;99;88
3;B3;Excellent;1;4513;4513
3;T202;Fair;1;625;625
3;B3;Excellent;1;4513;4513
3;T202;Fair;0;99;88
3;T202;Good;0;270;270
3;A100;Good;1;1900;1397
3;A100;Good;1;1900;1397
3;E112;Fair;0;77;88
3;T202;Fair;0;99;88
3;T202;Good;0;270;270
3;E112;Fair;0;77;88
3;T202;Fair;0;99;88
3;M102;Good;1;870;1397
3;T202;Fair;1;625;625
3;A100;Excellent;0;1770;1397
3;A100;Excellent;0;1770;1397
3;B3;Excellent;1;4513;4513
3;T202;Fair;0;99;88
3;T202;Fair;1;625;625
3;E112;Fair;0;77;88
3;T202;Fair;0;99;88
3;A100;Good;1;1051;1397
3;T202;Fair;0;99;88
3;T202;Fair;0;99;88
3;T202;Good;0;270;270
3;B3;Excellent;1;4513;4513
3;B3;Excellent;1;4513;4513
3;T202;Good;0;270;270
3;B3;Excellent;1;4513;4513
3;E112;Fair;0;77;88
3;E112;Fair;0;77;88
3;T202;Good;0;270;270
3;M102;Good;1;870;1397
3;A100;Good;1;1051;1397
3;A100;Good;1;1900;1397
3;T202;Fair;0;99;88
3;T202;Fair;1;625;625
3;T202;Good;0;270;270
3;T202;Good;0;270;270
3;A100;Good;1;1051;1397
3;A100;Excellent;0;1770;1397
3;T202;Fair;1;625;625
3;A100;Excellent;0;1770;1397
3;T202;Good;0;270;270
3;E112;Fair;0;77;88
3;A100;Good;1;1900;1397
3;T202;Fair;0;99;88
3;E112;Fair;0;77;88
3;A100;Excellent;0;1770;1397
3;T202;Fair;0;99;88
3;B3;Excellent;1;4513;4513
3;B3;Excellent;1;4513;4513
3;B3;Excellent;1;4513;4513
3;A100;Excellent;0;1770;1397
3;T202;Good;0;270;270
3;T202;Good;0;270;270
3;A100;Excellent;0;1770;1397
3;A100;Good;1;1051;1397
3;A100;Good;1;1051;1397
3;A100;Good;1;1051;1397
3;A100;Good;1;1051;1397
3;M102;Good;1;870;1397
3;T202;Fair;1;625;625
3;B3;Excellent;1;4513;4513
3;B3;Excellent;1;4513;4513
3;T202;Fair;1;625;625
3;T202;Good;0;270;270
3;B3;Excellent;1;4513;4513
3;A100;Good;1;1051;1397
3;M102;Good;1;870;1397
3;M102;Good;1;870;1397
3;T202;Fair;0;99;88
3;E112;Fair;0;77;88
3;E112;Fair;0;77;88
3;B3;Excellent;1;4513;4513
3;M102;Good;1;870;1397
3;M102;Good;1;870;1397
3;M102;Good;1;870;1397
3;A100;Good;1;1900;1397
3;A100;Good;1;1900;1397
3;T202;Fair;0;99;88
3;T202;Fair;0;99;88
3;A100;Good;1;1051;1397
3;B3;Excellent;1;4513;4513
3;E112;Fair;0;77;88
3;T202;Fair;0;99;88
3;M102;Good;1;870;1397
3;A100;Good;1;1900;1397
3;A100;Good;1;1900;1397
3;B3;Excellent;1;4513;4513
3;M102;Good;1;870;1397
3;T202;Fair;1;625;625
3;T202;Good;0;270;270
3;T202;Good;0;270;270
3;T202;Good;0;270;270
3;A100;Excellent;0;1770;1397
3;A100;Good;1;1051;1397
3;E112;Fair;0;77;88
3;E112;Fair;0;77;88
3;T202;Fair;0;99;88
3;A100;Good;1;1900;1397
3;E112;Fair;0;77;88
3;M102;Good;1;870;1397
3;T202;Good;0;270;270
3;E112;Fair;0;77;88
3;M102;Good;1;870;1397
3;A100;Good;1;1051;1397
3;A100;Good;1;1900;1397
3;A100;Good;1;1051;1397
3;A100;Good;1;1051;1397
3;T202;Fair;0;99;88
3;A100;Good;1;1900;1397
3;M102;Good;1;870;1397
3;T202;Fair;0;99;88
3;E112;Fair;0;77;88
3;M102;Good;1;870;1397
3;B3;Excellent;1;4513;4513
3;T202;Good;0;270;270
3;A100;Excellent;0;1770;1397
3;A100;Good;1;1051;1397
3;T202;Good;0;270;270
3;E112;Fair;0;77;88
3;B3;Excellent;1;4513;4513
3;A100;Good;1;1051;1397
3;M102;Good;1;870;1397
3;T202;Fair;0;99;88
3;T202;Fair;1;625;625
3;A100;Excellent;0;1770;1397
3;A100;Excellent;0;1770;1397
3;T202;Good;0;270;270
3;T202;Fair;1;625;625
3;A100;Good;1;1051;1397
3;T202;Good;0;270;270
3;T202;Good;0;270;270
3;E112;Fair;0;77;88
3;T202;Good;0;270;270
3;A100;Excellent;0;1770;1397
3;T202;Fair;1;625;625
3;E112;Fair;0;77;88
3;A100;Good;1;1900;1397
3;A100;Excellent;0;1770;1397
3;T202;Fair;0;99;88
3;T202;Fair;0;99;88
3;T202;Fair;1;625;625
3;B3;Excellent;1;4513;4513
3;E112;Fair;0;77;88
3;T202;Fair;1;625;625
3;A100;Good;1;1900;1397
3;T202;Fair;1;625;625
3;E112;Fair;0;77;88
3;T202;Fair;0;99;88
3;M102;Good;1;870;1397
3;M102;Good;1;870;1397
3;A100;Excellent;0;1770;1397
3;T202;Good;0;270;270
3;B3;Excellent;1;4513;4513
3;E112;Fair;0;77;88
3;A100;Good;1;1900;1397
3;A100;Excellent;0;1770;1397
3;M102;Good;1;870;1397
3;T202;Fair;0;99;88
3;A100;Good;1;1051;1397
3;A100;Excellent;0;1770;1397
3;T202;Fair;0;99;88
3;A100;Good;1;1900;1397
3;E112;Fair;0;77;88
3;T202;Good;0;270;270
3;A100;Excellent;0;1770;1397
3;A100;Good;1;1051;1397
3;M102;Good;1;870;1397
3;M102;Good;1;870;1397
3;E112;Fair;0;77;88
3;T202;Fair;1;625;625
3;A100;Good;1;1900;1397
3;T202;Good;0;270;270
3;A100;Good;1;1051;1397
3;A100;Good;1;1051;1397
3;E112;Fair;0;77;88
3;A100;Excellent;0;1770;1397
3;A100;Good;1;1900;1397
3;A100;Excellent;0;1770;1397
3;A100;Excellent;0;1770;1397
3;A100;Excellent;0;1770;1397
3;A100;Good;1;1900;1397
3;T202;Fair;1;625;625
3;M102;Good;1;870;1397
3;M102;Good;1;870;1397
3;T202;Fair;0;99;88
3;T202;Fair;0;99;88
3;M102;Good;1;870;1397
3;A100;Good;1;1051;1397
3;A100;Good;1;1900;1397
3;T202;Fair;0;99;88
3;T202;Fair;0;99;88
3;M102;Good;1;870;1397
3;A100;Good;1;1900;1397
3;E112;Fair;0;77;88
3;M102;Good;1;870;1397
3;T202;Fair;0;99;88
3;T202;Good;0;270;270
3;A100;Good;1;1900;1397
3;A100;Good;1;1051;1397
3;E112;Fair;0;77;88
3;E112;Fair;0;77;88
3;A100;Good;1;1900;1397
3;A100;Excellent;0;1770;1397
3;T202;Fair;0;99;88
3;A100;Good;1;1900;1397
3;T202;Fair;0;99;88
3;T202;Good;0;270;270
3;E112;Fair;0;77;88
3;E112;Fair;0;77;88
3;A100;Excellent;0;1770;1397
3;T202;Fair;1;625;625
3;A100;Excellent;0;1770;1397
3;T202;Fair;1;625;625
3;T202;Fair;1;625;625
3;T202;Fair;1;625;625
3;B3;Excellent;1;4513;4513
3;A100;Good;1;1900;1397
3;B3;Excellent;1;4513;4513
3;T202;Fair;0;99;88
3;E112;Fair;0;77;88
3;T202;Fair;0;99;88
3;A100;Good;1;1051;1397
3;T202;Fair;1;625;625
3;A100;Excellent;0;1770;1397
3;A100;Excellent;0;1770;1397
3;T202;Fair;1;625;625
3;T202;Good;0;270;270
3;T202;Fair;0;99;88
3;A100;Excellent;0;1770;1397
3;E112;Fair;0;77;88
3;A100;Good;1;1900;1397
3;E112;Fair;0;77;88
3;M102;Good;1;870;1397
3;M102;Good;1;870;1397
3;T202;Fair;0;99;88
3;E112;Fair;0;77;88
3;B3;Excellent;1;4513;4513
3;M102;Good;1;870;1397
3;T202;Good;0;270;270
3;A100;Excellent;0;1770;1397
3;B3;Excellent;1;4513;4513
3;A100;Excellent;0;1770;1397
3;T202;Fair;0;99;88
3;T202;Fair;0;99;88
3;T202;Fair;0;99;88
3;T202;Good;0;270;270
3;B3;Excellent;1;4513;4513
3;E112;Fair;0;77;88
3;T202;Fair;0;99;88
3;T202;Fair;0;99;88
3;E112;Fair;0;77;88
3;M102;Good;1;870;1397
3;A100;Good;1;1051;1397
3;T202;Fair;1;625;625
3;A100;Good;1;1051;1397
3;B3;Excellent;1;4513;4513
3;A100;Good;1;1900;1397
3;T202;Fair;0;99;88
3;A100;Good;1;1900;1397
3;T202;Fair;0;99;88
3;M102;Good;1;870;1397
3;T202;Fair;0;99;88
3;B3;Excellent;1;4513;4513
3;B3;Excellent;1;4513;4513
3;T202;Fair;1;625;625
3;A100;Good;1;1900;1397
3;A100;Excellent;0;1770;1397
3;A100;Excellent;0;1770;1397
3;T202;Fair;0;99;88
3;B3;Excellent;1;4513;4513
3;A100;Good;1;1051;1397
3;A100;Good;1;1900;1397
3;A100;Excellent;0;1770;1397
3;M102;Good;1;870;1397
3;T202;Good;0;270;270
3;A100;Excellent;0;1770;1397
3;T202;Fair;0;99;88
3;T202;Fair;0;99;88
3;T202;Good;0;270;270
3;A100;Good;1;1900;1397
3;A100;Good;1;1900;1397
3;B3;Excellent;1;4513;4513
3;A100;Excellent;0;1770;1397
3;M102;Good;1;870;1397
3;T202;Good;0;270;270
3;T202;Fair;0;99;88
3;E112;Fair;0;77;88
3;A100;Good;1;1051;1397
3;T202;Fair;0;99;88
3;M102;Good;1;870;1397
3;T202;Fair;1;625;625
3;E112;Fair;0;77;88
3;A100;Good;1;1051;1397
3;A100;Excellent;0;1770;1397
3;T202;Fair;1;625;625
3;E112;Fair;0;77;88
3;E112;Fair;0;77;88
3;A100;Good;1;1051;1397
3;A100;Good;1;1051;1397
3;A100;Excellent;0;1770;1397
3;A100;Good;1;1051;1397
3;B3;Excellent;1;4513;4513
3;A100;Excellent;0;1770;1397
3;T202;Fair;0;99;88
3;A100;Excellent;0;1770;1397
3;T202;Fair;0;99;88
3;T202;Fair;0;99;88
3;T202;Fair;0;99;88
3;A100;Good;1;1051;1397
3;A100;Excellent;0;1770;1397
3;A100;Good;1;1051;1397
3;A100;Excellent;0;1770;1397
3;A100;Excellent;0;1770;1397
3;T202;Good;0;270;270
3;A100;Excellent;0;1770;1397
3;A100;Excellent;0;1770;1397
3;A100;Good;1;1051;1397
3;A100;Good;1;1900;1397
3;M102;Good;1;870;1397
3;E112;Fair;0;77;88
3;A100;Good;1;1900;1397
3;A100;Good;1;1051;1397
3;B3;Excellent;1;4513;4513
3;T202;Fair;0;99;88
3;B3;Excellent;1;4513;4513
3;A100;Good;1;1051;1397
3;A100;Excellent;0;1770;1397
3;A100;Excellent;0;1770;1397
3;B3;Excellent;1;4513;4513
3;T202;Fair;0;99;88
3;T202;Fair;1;625;625
3;B3;Excellent;1;4513;4513
3;T202;Good;0;270;270
3;A100;Good;1;1900;1397
3;T202;Fair;1;625;625
3;A100;Good;1;1051;1397
3;A100;Excellent;0;1770;1397
3;E112;Fair;0;77;88
3;A100;Excellent;0;1770;1397
3;T202;Fair;1;625;625
3;A100;Excellent;0;1770;1397
3;A100;Excellent;0;1770;1397
3;A100;Excellent;0;1770;1397
3;E112;Fair;0;77;88
3;T202;Fair;0;99;88
3;T202;Fair;0;99;88
3;T202;Good;0;270;270
3;T202;Fair;0;99;88
3;E112;Fair;0;77;88
3;A100;Excellent;0;1770;1397
3;M102;Good;1;870;1397
3;M102;Good;1;870;1397
3;A100;Good;1;1900;1397
3;A100;Excellent;0;1770;1397
3;B3;Excellent;1;4513;4513
3;T202;Fair;0;99;88
3;T202;Good;0;270;270
3;T202;Good;0;270;270
3;B3;Excellent;1;4513;4513
3;T202;Fair;1;625;625
3;A100;Good;1;1900;1397
3;B3;Excellent;1;4513;4513
3;A100;Excellent;0;1770;1397
3;A100;Good;1;1900;1397
3;A100;Excellent;0;1770;1397
3;A100;Good;1;1900;1397
3;T202;Good;0;270;270
3;B3;Excellent;1;4513;4513
3;M102;Good;1;870;1397
3;T202;Fair;1;625;625
3;B3;Excellent;1;4513;4513
3;T202;Good;0;270;270
3;A100;Good;1;1051;1397
3;M102;Good;1;870;1397
3;B3;Excellent;1;4513;4513
3;T202;Good;0;270;270
3;A100;Excellent;0;1770;1397
3;T202;Good;0;270;270
3;A100;Good;1;1900;1397
3;T202;Fair;0;99;88
3;A100;Excellent;0;1770;1397
3;M102;Good;1;870;1397
3;A100;Excellent;0;1770;1397
3;A100;Good;1;1900;1397
3;B3;Excellent;1;4513;4513
3;T202;Fair;1;625;625
3;B3;Excellent;1;4513;4513
3;T202;Fair;0;99;88
3;T202;Fair;1;625;625
3;T202;Fair;1;625;625
3;A100;Excellent;0;1770;1397
3;T202;Fair;0;99;88
3;A100;Good;1;1900;1397
3;B3;Excellent;1;4513;4513
3;M102;Good;1;870;1397
3;T202;Good;0;270;270
3;T202;Fair;0;99;88
3;A100;Good;1;1051;1397
3;M102;Good;1;870;1397
3;E112;Fair;0;77;88
3;B3;Excellent;1;4513;4513
3;T202;Fair;1;625;625
3;T202;Fair;0;99;88
3;A100;Good;1;1900;1397
3;B3;Excellent;1;4513;4513
3;T202;Good;0;270;270
3;T202;Fair;0;99;88
3;A100;Good;1;1900;1397
3;A100;Good;1;1900;1397
3;A100;Good;1;1051;1397
3;T202;Fair;1;625;625
3;T202;Fair;0;99;88
3;T202;Good;0;270;270
3;T202;Fair;0;99;88
3;B3;Excellent;1;4513;4513
3;E112;Fair;0;77;88
3;T202;Fair;1;625;625
3;T202;Good;0;270;270
3;A100;Excellent;0;1770;1397
3;M102;Good;1;870;1397
3;E112;Fair;0;77;88
3;B3;Excellent;1;4513;4513
3;M102;Good;1;870;1397
3;A100;Good;1;1900;1397
3;B3;Excellent;1;4513;4513
3;T202;Good;0;270;270
3;T202;Fair;1;625;625
3;B3;Excellent;1;4513;4513
3;A100;Good;1;1051;1397
3;A100;Good;1;1051;1397
3;A100;Good;1;1051;1397
3;E112;Fair;0;77;88
3;T202;Fair;1;625;625
3;A100;Excellent;0;1770;1397
3;B3;Excellent;1;4513;4513
3;A100;Good;1;1051;1397
3;T202;Fair;0;99;88
3;T202;Good;0;270;270
3;B3;Excellent;1;4513;4513
3;A100;Good;1;1051;1397
3;B3;Excellent;1;4513;4513
3;T202;Good;0;270;270
3;E112;Fair;0;77;88
3;E112;Fair;0;77;88
3;A100;Excellent;0;1770;1397
3;T202;Good;0;270;270
3;T202;Fair;1;625;625
3;A100;Good;1;1900;1397
3;E112;Fair;0;77;88
3;T202;Fair;0;99;88
3;B3;Excellent;1;4513;4513
3;T202;Fair;1;625;625
3;E112;Fair;0;77;88
3;T202;Fair;1;625;625
3;A100;Good;1;1051;1397
3;A100;Good;1;1900;1397
3;B3;Excellent;1;4513;4513
3;A100;Good;1;1900;1397
3;M102;Good;1;870;1397
3;M102;Good;1;870;1397
3;B3;Excellent;1;4513;4513
3;B3;Excellent;1;4513;4513
3;E112;Fair;0;77;88
3;T202;Good;0;270;270
3;M102;Good;1;870;1397
3;T202;Fair;1;625;625
3;B3;Excellent;1;4513;4513
3;A100;Excellent;0;1770;1397
3;T202;Good;0;270;270
3;B3;Excellent;1;4513;4513
3;E112;Fair;0;77;88
3;A100;Good;1;1900;1397
3;E112;Fair;0;77;88
3;A100;Good;1;1051;1397
3;A100;Good;1;1900;1397
3;A100;Good;1;1900;1397
3;T202;Good;0;270;270
3;A100;Good;1;1051;1397
3;T202;Fair;0;99;88
3;E112;Fair;0;77;88
3;T202;Fair;0;99;88
3;T202;Good;0;270;270
3;M102;Good;1;870;1397
3;E112;Fair;0;77;88
3;A100;Excellent;0;1770;1397
3;T202;Fair;0;99;88
3;A100;Good;1;1900;1397
3;A100;Excellent;0;1770;1397
3;T202;Fair;1;625;625
3;A100;Good;1;1900;1397
3;A100;Excellent;0;1770;1397
3;M102;Good;1;870;1397
3;E112;Fair;0;77;88
3;T202;Good;0;270;270
3;T202;Good;0;270;270
3;T202;Good;0;270;270
3;T202;Good;0;270;270
3;T202;Fair;1;625;625
3;E112;Fair;0;77;88
3;B3;Excellent;1;4513;4513
3;M102;Good;1;870;1397
3;A100;Good;1;1051;1397
3;B3;Excellent;1;4513;4513
3;A100;Excellent;0;1770;1397
3;B3;Excellent;1;4513;4513
3;T202;Fair;1;625;625
3;B3;Excellent;1;4513;4513
3;E112;Fair;0;77;88
3;B3;Excellent;1;4513;4513
3;A100;Good;1;1900;1397
3;T202;Good;0;270;270
3;T202;Fair;0;99;88
3;M102;Good;1;870;1397
3;T202;Fair;0;99;88
3;A100;Excellent;0;1770;1397
3;T202;Fair;1;625;625
3;A100;Good;1;1051;1397
3;T202;Fair;0;99;88
3;A100;Good;1;1051;1397
3;A100;Good;1;1900;1397
3;E112;Fair;0;77;88
3;T202;Fair;0;99;88
3;A100;Good;1;1051;1397
3;E112;Fair;0;77;88
3;T202;Good;0;270;270
3;M102;Good;1;870;1397
3;A100;Excellent;0;1770;1397
3;A100;Good;1;1900;1397
3;T202;Good;0;270;270
3;T202;Fair;1;625;625
3;A100;Good;1;1051;1397
3;T202;Good;0;270;270
3;A100;Excellent;0;1770;1397
3;B3;Excellent;1;4513;4513
3;B3;Excellent;1;4513;4513
3;T202;Good;0;270;270
3;T202;Fair;1;625;625
3;A100;Good;1;1051;1397
3;A100;Good;1;1900;1397
3;T202;Fair;1;625;625
3;A100;Good;1;1900;1397
3;T202;Good;0;270;270
3;A100;Excellent;0;1770;1397
3;A100;Excellent;0;1770;1397
3;A100;Good;1;1900;1397
3;A100;Excellent;0;1770;1397
3;A100;Good;1;1051;1397
3;T202;Good;0;270;270
3;T202;Good;0;270;270
3;B3;Excellent;1;4513;4513
3;E112;Fair;0;77;88
3;T202;Fair;0;99;88
3;A100;Excellent;0;1770;1397
3;B3;Excellent;1;4513;4513
3;T202;Fair;0;99;88
3;A100;Excellent;0;1770;1397
3;M102;Good;1;870;1397
3;A100;Good;1;1900;1397
3;A100;Good;1;1051;1397
3;T202;Fair;1;625;625
3;T202;Fair;0;99;88
3;A100;Excellent;0;1770;1397
3;T202;Fair;0;99;88
3;M102;Good;1;870;1397
3;B3;Excellent;1;4513;4513
3;T202;Fair;1;625;625
3;T202;Fair;1;625;625
3;T202;Good;0;270;270
3;B3;Excellent;1;4513;4513
3;A100;Good;1;1051;1397
3;A100;Good;1;1900;1397
3;B3;Excellent;1;4513;4513
3;A100;Good;1;1051;1397
3;A100;Good;1;1051;1397
3;A100;Good;1;1900;1397
3;T202;Good;0;270;270
3;M102;Good;1;870;1397
3;M102;Good;1;870;1397
3;E112;Fair;0;77;88
3;T202;Fair;1;625;625
3;A100;Excellent;0;1770;1397
3;T202;Fair;0;99;88
3;T202;Fair;0;99;88
3;T202;Fair;1;625;625
3;B3;Excellent;1;4513;4513
3;E112;Fair;0;77;88
3;A100;Excellent;0;1770;1397
3;A100;Good;1;1051;1397
3;T202;Fair;1;625;625
3;T202;Fair;1;625;625
3;M102;Good;1;870;1397
3;A100;Good;1;1051;1397
3;A100;Good;1;1051;1397
3;T202;Good;0;270;270
3;A100;Excellent;0;1770;1397
3;T202;Good;0;270;270
3;B3;Excellent;1;4513;4513
3;T202;Fair;0;99;88
3;M102;Good;1;870;1397
3;T202;Good;0;270;270
3;M102;Good;1;870;1397
3;A100;Excellent;0;1770;1397
3;B3;Excellent;1;4513;4513
3;E112;Fair;0;77;88
3;M102;Good;1;870;1397
3;T202;Good;0;270;270
3;A100;Good;1;1900;1397
3;T202;Fair;1;625;625
3;B3;Excellent;1;4513;4513
3;A100;Good;1;1900;1397
3;A100;Excellent;0;1770;1397
3;M102;Good;1;870;1397
3;T202;Fair;1;625;625
3;T202;Good;0;270;270
3;M102;Good;1;870;1397
3;A100;Good;1;1900;1397
3;T202;Good;0;270;270
3;M102;Good;1;870;1397
3;T202;Good;0;270;270
3;A100;Good;1;1900;1397
3;B3;Excellent;1;4513;4513
3;T202;Good;0;270;270
3;T202;Fair;0;99;88
3;B3;Excellent;1;4513;4513
3;A100;Good;1;1051;1397
3;E112;Fair;0;77;88
3;T202;Fair;1;625;625
3;B3;Excellent;1;4513;4513
3;A100;Excellent;0;1770;1397
3;T202;Fair;1;625;625
3;E112;Fair;0;77;88
3;M102;Good;1;870;1397
3;T202;Fair;1;625;625
3;T202;Fair;0;99;88
3;M102;Good;1;870;1397
3;E112;Fair;0;77;88
3;B3;Excellent;1;4513;4513
3;B3;Excellent;1;4513;4513
3;T202;Fair;0;99;88
3;A100;Good;1;1900;1397
3;T202;Fair;0;99;88
3;A100;Good;1;1900;1397
3;M102;Good;1;870;1397
3;M102;Good;1;870;1397
3;T202;Fair;0;99;88
3;T202;Fair;0;99;88
3;T202;Good;0;270;270
3;E112;Fair;0;77;88
3;T202;Good;0;270;270
3;A100;Good;1;1900;1397
3;M102;Good;1;870;1397
3;E112;Fair;0;77;88
3;T202;Fair;1;625;625
3;T202;Fair;0;99;88
3;A100;Excellent;0;1770;1397
3;A100;Good;1;1900;1397
3;M102;Good;1;870;1397
3;B3;Excellent;1;4513;4513
3;T202;Fair;1;625;625
3;T202;Fair;1;625;625
3;B3;Excellent;1;4513;4513
3;T202;Fair;1;625;625
3;A100;Good;1;1900;1397
3;T202;Fair;0;99;88
3;B3;Excellent;1;4513;4513
3;T202;Fair;0;99;88
3;M102;Good;1;870;1397
3;M102;Good;1;870;1397
3;T202;Fair;1;625;625
3;B3;Excellent;1;4513;4513
3;T202;Fair;0;99;88
3;A100;Excellent;0;1770;1397
3;B3;Excellent;1;4513;4513
3;T202;Fair;0;99;88
3;A100;Good;1;1051;1397
3;E112;Fair;0;77;88
3;T202;Fair;0;99;88
3;T202;Good;0;270;270
3;T202;Fair;1;625;625
3;T202;Fair;1;625;625
3;T202;Fair;0;99;88
3;B3;Excellent;1;4513;4513
3;T202;Fair;1;625;625
3;T202;Good;0;270;270
3;A100;Excellent;0;1770;1397
3;T202;Fair;0;99;88
3;A100;Good;1;1051;1397
3;A100;Excellent;0;1770;1397
3;A100;Good;1;1051;1397
3;E112;Fair;0;77;88
3;T202;Fair;1;625;625
3;A100;Good;1;1900;1397
3;A100;Good;1;1900;1397
3;T202;Good;0;270;270
3;T202;Fair;1;625;625
3;A100;Good;1;1051;1397
3;T202;Fair;0;99;88
3;B3;Excellent;1;4513;4513
3;A100;Good;1;1051;1397
3;E112;Fair;0;77;88
3;M102;Good;1;870;1397
3;M102;Good;1;870;1397
3;M102;Good;1;870;1397
3;A100;Good;1;1900;1397
3;B3;Excellent;1;4513;4513
3;A100;Good;1;1900;1397
3;A100;Excellent;0;1770;1397
3;T202;Good;0;270;270
3;A100;Good;1;1900;1397
3;T202;Fair;0;99;88
3;M102;Good;1;870;1397
3;M102;Good;1;870;1397
3;A100;Good;1;1900;1397
3;T202;Fair;0;99;88
3;A100;Good;1;1900;1397
3;B3;Excellent;1;4513;4513
3;E112;Fair;0;77;88
3;A100;Excellent;0;1770;1397
3;A100;Good;1;1900;1397
3;T202;Fair;1;625;625
3;A100;Excellent;0;1770;1397
3;T202;Fair;1;625;625
3;A100;Good;1;1900;1397
3;E112;Fair;0;77;88
3;T202;Fair;0;99;88
3;B3;Excellent;1;4513;4513
3;T202;Fair;0;99;88
3;T202;Good;0;270;270
3;M102;Good;1;870;1397
3;T202;Good;0;270;270
3;T202;Good;0;270;270
3;T202;Fair;1;625;625
3;A100;Excellent;0;1770;1397
3;E112;Fair;0;77;88
3;E112;Fair;0;77;88
3;T202;Fair;1;625;625
3;T202;Good;0;270;270
3;B3;Excellent;1;4513;4513
3;A100;Good;1;1900;1397
3;T202;Fair;1;625;625
3;T202;Fair;0;99;88
3;B3;Excellent;1;4513;4513
3;T202;Good;0;270;270
3;M102;Good;1;870;1397
3;A100;Excellent;0;1770;1397
3;B3;Excellent;1;4513;4513
3;T202;Fair;0;99;88
3;A100;Excellent;0;1770;1397
3;A100;Excellent;0;1770;1397
3;T202;Fair;0;99;88
3;E112;Fair;0;77;88
3;E112;Fair;0;77;88
3;A100;Good;1;1900;1397
3;A100;Excellent;0;1770;1397
3;A100;Good;1;1051;1397
3;E112;Fair;0;77;88
3;A100;Good;1;1051;1397
3;T202;Fair;0;99;88
3;T202;Fair;0;99;88
3;T202;Fair;0;99;88
3;E112;Fair;0;77;88
3;E112;Fair;0;77;88
3;A100;Excellent;0;1770;1397
3;T202;Fair;0;99;88
3;A100;Excellent;0;1770;1397
3;T202;Fair;1;625;625
3;T202;Good;0;270;270
3;T202;Fair;1;625;625
3;A100;Good;1;1051;1397
3;T202;Good;0;270;270
3;E112;Fair;0;77;88
3;T202;Fair;1;625;625
3;T202;Fair;1;625;625
3;A100;Good;1;1900;1397
3;M102;Good;1;870;1397
3;A100;Excellent;0;1770;1397
3;M102;Good;1;870;1397
3;T202;Fair;1;625;625
3;A100;Good;1;1900;1397
3;T202;Fair;0;99;88
3;T202;Good;0;270;270
3;B3;Excellent;1;4513;4513
3;M102;Good;1;870;1397
3;A100;Excellent;0;1770;1397
3;A100;Good;1;1900;1397
3;E112;Fair;0;77;88
3;M102;Good;1;870;1397
3;A100;Good;1;1051;1397
3;T202;Fair;1;625;625
3;M102;Good;1;870;1397
3;T202;Fair;0;99;88
3;A100;Good;1;1900;1397
3;A100;Good;1;1051;1397
3;A100;Excellent;0;1770;1397
3;B3;Excellent;1;4513;4513
3;A100;Good;1;1900;1397
3;A100;Excellent;0;1770;1397
3;T202;Fair;0;99;88
3;T202;Fair;1;625;625
3;E112;Fair;0;77;88
3;M102;Good;1;870;1397
3;A100;Good;1;1900;1397
3;B3;Excellent;1;4513;4513
3;A100;Excellent;0;1770;1397
3;M102;Good;1;870;1397
3;A100;Good;1;1051;1397
3;A100;Good;1;1051;1397
3;B3;Excellent;1;4513;4513
3;A100;Good;1;1051;1397
3;T202;Fair;1;625;625
3;A100;Good;1;1900;1397
3;B3;Excellent;1;4513;4513
3;M102;Good;1;870;1397
3;E112;Fair;0;77;88
3;T202;Good;0;270;270
3;A100;Good;1;1051;1397
3;T202;Fair;1;625;625
3;A100;Good;1;1900;1397
3;T202;Good;0;270;270
3;A100;Excellent;0;1770;1397
3;T202;Fair;1;625;625
3;M102;Good;1;870;1397
3;A100;Excellent;0;1770;1397
3;A100;Excellent;0;1770;1397
3;T202;Fair;1;625;625
3;T202;Fair;1;625;625
3;E112;Fair;0;77;88
3;M102;Good;1;870;1397
3;T202;Fair;0;99;88
3;T202;Fair;1;625;625
3;E112;Fair;0;77;88
3;T202;Fair;1;625;625
3;A100;Good;1;1051;1397
3;E112;Fair;0;77;88
3;A100;Excellent;0;1770;1397
3;B3;Excellent;1;4513;4513
3;T202;Fair;0;99;88
3;T202;Good;0;270;270
3;A100;Good;1;1900;1397
3;B3;Excellent;1;4513;4513
3;E112;Fair;0;77;88
3;T202;Fair;1;625;625
3;T202;Fair;1;625;625
3;T202;Fair;0;99;88
3;A100;Good;1;1900;1397
3;B3;Excellent;1;4513;4513
3;T202;Fair;1;625;625
